"song_name","song_popularity","Duration_ms","Acousticness","Danceability","Energy","Instrumentalness","Key","Liveness","Loudness","Audio_mode","Speechiness","Tempo","Time_signature","Audio_valence","binomial"
"I Melt With You (7"" Mix)",57,230026,0.000384,0.457,0.64,0.000142,0,0.0611,-12.231,1,0.0437,156.203,4,0.634,1
"i miss the old u",74,211127,0.31,0.716,0.812,0,7,0.551,-5.233,1,0.344,133.047,4,0.385,1
"I Miss You",71,227240,0.00136,0.659,0.778,6.79e-06,11,0.0841,-6.423,1,0.0379,110.022,4,0.623,1
"I Miss You",57,205452,NA,0.711,0.702,8e-05,11,0.186,-6.677,1,0.154,74.023,4,0.861,1
"I Miss You",52,236892,0.894,0.322,0.155,0.906,0,0.107,-18.919,1,NA,123.783,4,0.0815,1
"I Miss You (feat. Julia Michaels) - Kryder Remix",56,310828,0.00167,NA,0.744,0.11,10,0.0752,-5.696,0,0.0666,124.002,4,0.587,1
"I Miss You (feat. Julia Michaels) - Stadiumx Remix",55,194516,0.0273,0.6,0.911,0,3,0.174,-3.29,1,0.0547,123.944,4,0.619,1
"I Need Never Get Old",61,253732,0.00194,0.618,0.732,0.0525,7,0.0811,-5.565,1,NA,135.076,4,0.788,1
"I Need That Oooh",37,221906,0.147,0.501,0.685,0.269,8,NA,-7.221,0,0.032,97.43,4,0.402,1
"I Need This",41,150989,0.606,0.789,0.353,0.728,5,0.0923,-5.454,0,0.0589,120.1,NA,0.412,1
"I Need to Know",59,227706,0.486,0.813,0.949,9.75e-06,3,0.112,-2.563,0,0.0336,115.061,4,0.792,1
"I Need You (feat. Olaf Blackwood)",58,206750,0.00168,0.6,0.863,0.00406,8,NA,-5.754,0,NA,106.997,4,0.223,1
"I O U",65,211186,0.0552,0.526,0.817,7.25e-05,4,0.123,-7.589,0,0.0851,90.727,4,0.558,1
"I Only Have Eyes For You - Single Version",3,203000,0.854,0.547,NA,0.000124,5,0.143,-12.568,1,0.0286,87.75,3,0.382,1
"I Only Lie When I Love You",64,169720,0.00111,0.65,0.886,0.000129,11,0.334,-4.821,1,0.0483,124.013,4,0.88,1
"I Only Wanna Be With You",4,164093,6.82e-06,0.429,NA,0.00714,2,0.0444,-4.816,1,0.0902,137.996,4,0.583,1
"I Ran",57,220306,0.000466,0.525,0.858,0.878,9,0.166,-4.927,0,0.0345,145.492,NA,0.669,1
"I Really Don't Care",42,179631,0.561,0.698,0.484,NA,7,0.107,-6.623,1,0.0265,99.668,4,NA,1
"I Really Like You",8,205066,0.00437,0.621,0.831,8.34e-05,5,0.17,-4.676,1,0.0435,122.072,4,0.589,1
"I Really Like You",8,205066,0.00437,0.621,0.831,8.34e-05,5,0.17,-4.676,1,0.0435,122.072,4,0.589,1
"I Remember",43,202802,NA,0.784,0.841,0.00125,8,0.0691,-2.579,0,0.0494,105.982,4,0.806,1
"I Remember (Strobelight Edit)",52,283040,0.17,0.664,0.59,0.00332,11,0.112,-7.235,0,0.0311,127.982,4,0.495,1
"I Remember You",67,313693,0.00642,0.345,0.531,7.28e-06,0,0.14,-12.708,1,0.0305,176.302,4,0.49,1
"I Say a Little Prayer",76,216773,0.48,NA,0.355,0,9,0.0585,-14.051,1,0.0352,133.03,4,0.499,1
"I Say a Little Prayer",76,216773,0.48,0.59,0.355,0,9,0.0585,-14.051,1,0.0352,NA,4,0.499,1
"I Scare Myself",42,336230,0.254,0.759,0.529,0.0123,1,0.0819,-9.187,1,0.0298,109.449,4,0.298,1
"I Second That Emotion",50,168933,0.17,0.656,NA,0,2,0.051,-8.52,1,0.033,95.869,4,0.777,1
"I Second That Emotion",49,166453,0.183,0.655,NA,0,NA,0.0969,-8.092,1,0.0331,95.818,4,0.773,1
"I Second That Emotion",39,162293,0.213,0.703,0.73,0,2,0.0364,-5.725,1,0.0322,96.947,4,0.897,1
"I See a Darkness - Original Mix",3,302015,0.0999,0.62,NA,0.181,8,0.111,-6.452,1,0.0328,140.022,4,0.369,1
"I See Fire",0,291718,0.7,NA,NA,0,10,0.29,-7.38,0,0.0318,76.075,4,0.229,1
"I See Light In You (feat. Faye Medeson)",64,166867,NA,0.636,0.908,0.00309,0,0.0883,-3.01,0,0.0591,127.994,4,0.353,1
"I Shall Cross This River",22,201040,0.979,0.558,0.0991,0.0183,9,NA,NA,1,0.0353,119.127,4,0.0562,1
"I Still Believe (Great Design)",41,331240,0.00772,0.539,0.649,NA,1,0.0891,-12.521,1,0.0296,101.327,4,0.643,1
"I Still Can't Stop",55,256147,0.000847,0.661,0.855,0.0186,0,0.206,-6.263,0,0.0419,140.02,4,0.124,1
"I Still Haven't Found What I'm Looking For - Remastered 2007",54,277480,NA,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,NA,4,0.686,1
"I Still Haven't Found What I'm Looking For - Remastered 2007",35,277480,0.0139,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,4,0.686,1
"I Swear (feat. Buddy)",42,260626,0.261,0.63,0.656,0,2,0.0541,-7.528,1,0.447,173.814,4,0.554,1
"I Think I Love You",53,173400,0.422,0.432,0.471,0,3,0.141,-12.26,1,0.0473,203.27,4,0.783,1
"I Think I'll Just Stay Here And Drink",43,271666,0.0999,NA,0.681,0.0495,9,0.0422,-11.491,1,0.0394,172.609,4,0.895,1
"I Think Of You",18,217786,0.00887,NA,0.511,0,2,0.123,-8.594,1,0.0674,99.914,4,0.38,1
"I Think They Like Me - Remix",54,282093,0.00447,0.781,0.625,0,7,0.185,-9.139,1,0.373,83.024,4,0.679,1
"I Think We're Alone Now",39,131953,0.2,0.78,0.437,0.000174,9,0.0679,-10.277,1,0.0606,131.225,4,0.82,1
"I Think You're Really Beautiful",47,149327,0.913,0.174,NA,NA,2,0.642,-6.422,1,0.0387,86.557,1,NA,1
"I Told You",43,201696,0.117,0.82,0.705,0.00871,0,0.117,-5.096,0,0.0421,122.026,4,0.222,1
"I Took A Pill In Ibiza - Seeb Remix",42,197933,0.0353,0.663,0.713,7.68e-06,7,0.0843,-6.647,0,0.112,101.965,4,0.69,1
"I Took a Pill in Ibiza, Youth (Acoustic Mashup) [feat. Taylor Leigh]",60,204631,0.369,0.643,0.566,0,9,0.268,-6.859,1,0.0334,94.948,4,0.305,1
"I Travel",43,242000,0.0331,0.573,0.888,0.311,0,0.182,-10.966,1,0.052,127.033,4,0.964,1
"I Walk The Line - Single Version",52,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.744,1
"I Wanna Be Your Dog",62,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.107,1
"I Wanna Be Your Dog",62,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.107,1
"I Wanna Be Your Dog",62,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.107,1
"I Wanna Dance with Somebody (Who Loves Me)",82,291293,0.207,NA,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,1
"I Wanna Dance with Somebody (Who Loves Me)",82,NA,0.207,0.709,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,1
"I Wanna Dance with Somebody (Who Loves Me)",25,291293,0.207,0.709,0.824,0.000307,1,NA,-8.824,1,0.0453,118.814,4,0.867,1
"I Wanna Dance with Somebody (Who Loves Me)",25,291293,0.207,NA,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,1
"I Wanna Get Better",55,204400,0.00266,0.456,0.891,7.99e-06,9,0.281,-7.004,1,0.106,190.024,4,NA,1
"I Wanna Go Out",52,184986,0.0552,0.573,0.911,9e-06,7,0.583,-4.322,1,0.111,106.011,4,0.568,1
"I Wanna Know",66,206727,0.501,0.432,0.85,6.59e-06,10,0.203,-4.417,1,NA,82.607,4,0.109,1
"I Wanna Know",63,206727,0.501,0.432,0.85,6.59e-06,10,0.203,-4.417,1,0.0771,82.607,4,0.109,1
"I Wanna Know (feat. Bea Miller)",82,197938,0.0253,0.661,0.725,0,6,0.123,-4.859,1,0.0563,119.927,4,NA,1
"I Wanna Know (feat. Bea Miller)",82,197938,0.0253,0.661,0.725,0,6,0.123,-4.859,1,NA,119.927,4,0.605,1
"I Wanna Know (feat. Bea Miller)",82,197938,0.0253,0.661,0.725,0,6,0.123,-4.859,1,0.0563,NA,4,0.605,1
"I Want Candy",57,164533,0.00623,0.686,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76,1
"I Want Candy",43,177506,0.0273,0.669,0.848,0.0869,8,0.0881,-10.072,0,0.03,102.048,4,0.661,1
"I Want Candy",42,161933,0.00261,NA,NA,0.0358,7,0.0832,-8.205,1,0.0807,110.062,4,0.688,1
"I Want It That Way",80,213600,0.216,0.689,0.702,0,6,0.159,-5.642,0,0.0261,99.031,4,0.484,1
"I Want To Break Free",22,201000,0.0512,0.862,0.401,0.00607,4,0.18,-12.088,1,0.0374,109.142,4,0.8,1
"I Want To Hold Your Hand - Remastered 2015",74,145746,0.386,0.49,0.715,0,7,0.311,-5.549,1,0.0476,130.726,NA,0.866,1
"I Want To Hold Your Hand - Remastered 2015",74,145746,0.386,0.49,0.715,0,7,0.311,-5.549,1,0.0476,130.726,4,0.866,1
"I Want To Know What Love Is - Remastered",76,304786,0.193,0.477,0.471,1.76e-06,6,0.131,-10.036,1,0.0277,NA,4,0.423,1
"I Want You",59,188430,0.09,0.793,0.697,2.14e-05,NA,0.235,-5.528,0,0.0692,109.995,4,0.562,1
"I Want You",52,226026,0.0107,0.803,0.773,0,0,0.0632,-3.628,1,0.121,91.915,4,0.708,1
"I Want You Back",70,179226,0.487,0.659,0.577,0.00338,8,0.168,-8.114,1,0.0337,98.148,4,0.946,1
"I Want You Back",60,180893,NA,0.674,0.584,0.00195,8,0.187,-8.204,1,0.0318,98.293,4,0.96,1
"I Want You Back",41,176333,0.29,0.639,0.548,9.68e-05,8,0.366,-13.534,1,0.0394,98.359,4,0.887,1
"I Want You to Freak - James Hype Remix",40,159880,0.0737,0.7,0.822,0.0894,4,0.284,-6.507,0,0.051,NA,4,0.446,1
"I Want You To Know",8,238800,0.00621,0.561,0.877,8.11e-06,9,0.28,-2.215,0,0.0659,130.003,4,0.375,1
"I Want You To Know",8,238800,0.00621,0.561,0.877,8.11e-06,9,0.28,-2.215,0,0.0659,130.003,4,0.375,1
"I Want You to Want Me",66,191226,0.78,0.806,0.462,0.0134,2,0.15,-12.778,1,0.0298,92.726,4,0.736,1
"I Was",42,270130,0.951,0.474,0.461,0.756,9,0.0681,-12.635,1,0.0328,119.68,4,0.0399,1
"I Was Dancing In The Lesbian Bar",40,223840,0.712,0.832,0.387,0.00235,9,0.253,-13.506,0,0.0509,116.468,4,0.883,1
"I Was Just Leaving",66,178614,0.783,0.615,0.361,6.97e-06,6,0.218,-10.441,1,0.0451,NA,4,0.434,1
"I Was Made For Lovin' You",36,271240,0.213,NA,NA,7.45e-05,4,0.0723,-6.215,1,0.038,128.374,4,0.867,1
"I Was Made for Loving You / Please Don't Say You Love Me",64,162185,0.857,0.525,0.278,0,2,0.104,-10.669,1,0.0321,72.952,4,0.33,1
"I Will Be Okay",57,125200,0.952,0.566,NA,0,0,0.0984,-10.089,1,0.0441,154.75,4,NA,1
"I Will Follow",6,218040,0.000346,0.365,NA,3.88e-05,8,NA,-7.316,1,0.0678,155.201,4,0.674,1
"I Will Never Be",51,212240,0.524,0.657,0.6,0,5,0.106,-5.271,1,0.0306,78.05,4,0.412,1
"I Will Remain",11,206546,0.79,0.744,0.432,0.0135,8,0.111,-11.173,1,0.0383,123.933,4,0.682,1
"I Will Spend My Whole Life Loving You",68,227619,0.887,0.637,0.129,0,11,0.0719,-17.082,1,0.0346,125.802,4,0.298,1
"I WILL SURVIVE",63,197412,0.126,0.772,0.794,0.000553,9,0.322,-9.208,0,0.0632,116.959,4,0.638,1
"I Will Wait",71,276720,0.0103,0.481,0.766,0.0067,NA,0.302,NA,1,0.0334,131.143,4,0.436,1
"I Will Wait",71,276720,0.0103,0.481,0.766,0.0067,1,0.302,-5.208,1,0.0334,131.143,4,NA,1
"I Will Wait",71,276720,0.0103,0.481,0.766,0.0067,1,0.302,-5.208,1,0.0334,131.143,4,0.436,1
"I Wish",59,249293,0.00137,0.669,0.809,0,7,0.38,-7.146,1,0.147,97.885,4,0.572,1
"I Wish - Radio Edit",63,252306,0.00826,0.715,0.738,0,7,0.26,-10.139,1,0.157,97.877,4,0.573,1
"I Wish I Missed My Ex",70,205263,0.319,0.68,0.62,1.14e-06,0,0.158,-5.117,1,0.0607,95.078,4,0.537,1
"I Wish I Missed My Ex",70,205263,0.319,0.68,0.62,1.14e-06,0,0.158,-5.117,1,0.0607,95.078,4,0.537,1
"I Wish I Was the Moon",53,214733,0.725,0.271,0.31,1.99e-06,0,0.119,-7.967,1,0.0309,169.614,3,0.16,1
"I Wish You Were Here",67,125783,0.0147,0.898,0.51,0,0,0.0745,-6.392,1,0.0386,112.022,4,0.758,1
"I Wish You Were Here",67,125783,0.0147,0.898,0.51,0,0,0.0745,-6.392,1,NA,112.022,4,0.758,1
"I Wonder",65,243440,0.13,0.54,0.476,0.000252,0,0.135,-8.658,1,0.111,191.259,NA,0.116,1
"I Wonder Why - Remastered",53,138960,0.709,0.266,0.546,3.05e-05,10,0.159,NA,1,0.0375,208.706,4,0.946,1
"I Won't Back Down",50,175373,0.0485,0.775,0.638,1.11e-05,7,0.196,-9.635,1,0.0292,113.964,4,0.965,1
"I Won't Give In",1,231200,0.00141,0.459,NA,0,2,0.279,-4.152,1,0.0488,150.092,4,0.404,1
"I Won't Give Up",76,240165,0.694,0.585,0.303,0,4,0.115,-10.058,1,0.0398,136.703,3,0.142,1
"I Won't Let You Down",1,222440,0.0257,0.755,NA,0,2,0.0351,-3.505,1,0.105,113.986,4,0.7,1
"I Won't Let You Down",1,222440,0.0257,0.755,NA,0,2,0.0351,-3.505,1,0.105,113.986,4,0.7,1
"I Won't Mind",55,216000,0.934,0.479,0.106,1.82e-05,10,0.284,-13.497,0,NA,144.407,4,0.0838,1
"I Won't Say I'm Sorry",34,207306,7.11e-05,0.426,0.981,NA,0,0.347,-4.505,1,NA,159.932,4,0.632,1
"I Would Like - Gorgon City Remix",52,263655,0.00806,0.719,0.557,0.00877,2,0.0965,-6.187,0,0.0355,121.997,4,0.488,1
"I Wouldn't Lie",60,168108,0.0453,0.609,0.763,0,3,0.106,-5.549,1,NA,116.002,4,0.43,1
"I Write Sins Not Tragedies",77,187613,0.0938,0.567,0.795,0,9,0.114,-4.985,0,0.134,170.06,4,0.635,1
"I Write Sins Not Tragedies",77,187613,0.0938,0.567,0.795,0,9,0.114,-4.985,0,0.134,170.06,4,0.635,1
"피 땀 눈물",50,217051,0.0244,0.583,0.885,0,0,0.357,-3.571,0,0.106,92.959,4,0.601,1
"I’ll Make It Up To You",10,262600,0.0101,0.334,0.694,0.0313,NA,0.316,-7.41,1,0.0961,176.897,3,0.166,1
"I’m a Raven (Shake Children)",52,170773,0.102,NA,0.503,0,1,0.282,-7.497,1,0.0275,170.436,4,0.867,1
"Ibiza",87,NA,0.254,0.691,0.71,0,5,0.108,-5.144,1,0.334,192.046,4,0.726,1
"iBunk",0,182178,0.0033,0.741,NA,0.477,0,0.106,-7.142,1,0.0429,140.02,4,0.64,1
"Ice Ice Baby",71,254466,0.0023,0.978,0.787,4.6e-06,2,0.102,-2.79,1,0.0394,116.006,4,0.597,1
"Ice Ice Baby",71,254466,0.0023,0.978,0.787,4.6e-06,2,0.102,-2.79,1,0.0394,116.006,4,0.597,1
"Ice Ice Baby",71,254466,0.0023,0.978,0.787,4.6e-06,2,0.102,-2.79,1,0.0394,116.006,NA,0.597,1
"Ice Me Out",52,182662,0.0569,0.883,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.427,1
"Ice On My Baby (feat. Kevin Gates) - Remix",59,199520,0.0675,0.762,0.52,3.95e-06,5,0.114,-5.237,0,0.0959,75.047,4,0.0862,1
"Icey",64,148252,0.146,0.942,0.517,7.11e-06,NA,0.118,-7.176,1,0.311,120.148,NA,0.419,1
"Icon - Reggaeton Remix",62,208880,0.31,0.741,0.919,0,2,0.412,-2.342,1,0.254,115.054,4,0.666,1
"ICONIC (ft. Jaden Smith)",80,298133,0.00606,0.39,0.779,0,1,0.291,-5.612,1,0.243,175.89,4,0.213,1
"ICONIC (ft. Jaden Smith)",80,NA,0.00606,0.39,0.779,0,1,0.291,-5.612,1,0.243,175.89,4,0.213,1
"ICY GRL",70,109302,0.0306,0.927,0.563,0,7,NA,-5.827,1,0.175,103.312,4,0.842,1
"ICY GRL",68,NA,0.0306,0.927,0.563,0,7,NA,-5.827,1,0.175,103.312,4,0.842,1
"Ida Red",27,140280,0.477,0.805,0.521,5.14e-06,9,0.246,NA,1,0.0587,126.491,4,0.935,1
"Idea",53,NA,0.0539,0.609,0.619,0.00146,3,0.0888,NA,1,0.188,168.255,4,0.169,1
"Idfc",80,245172,0.611,0.63,0.5,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,0.315,1
"IDGAF",89,217946,0.0403,0.836,0.544,0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
"IDGAF",89,217946,NA,0.836,0.544,NA,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
"IDGAF",89,217946,0.0403,0.836,0.544,0,7,0.0824,-5.975,1,0.0943,97.028,4,NA,1
"IDGAF - Hazers Remix",63,240617,0.0958,0.814,0.705,0.000133,7,NA,-4.734,1,0.0904,NA,4,0.6,1
"IDOL",86,260233,0.00219,0.709,0.857,0,9,0.103,-3.394,1,0.0881,126.038,4,0.446,1
"IDOL",86,260233,0.00219,0.709,0.857,0,9,0.103,-3.394,1,0.0881,126.038,4,0.446,1
"IDOL",86,260233,0.00219,0.709,0.857,0,9,0.103,-3.394,1,0.0881,NA,4,0.446,1
"Idols Become Rivals",54,341680,0.0123,0.481,0.716,0,10,0.141,-5.996,0,0.622,78.829,4,0.404,1
"idontwannabeyouanymore",86,203569,0.737,0.483,0.412,0,7,0.116,-8.461,1,0.0402,170.163,3,0.247,1
"IDR",44,187689,0.115,0.688,0.516,2.87e-06,7,0.117,NA,0,0.0299,109.979,4,0.143,1
"iDWF",52,199375,0.195,0.741,0.504,NA,6,0.0888,-6.992,1,0.0405,94,4,NA,1
"If I Ain't Got You",81,228706,0.603,0.609,0.445,6.77e-06,7,0.104,-9.129,1,0.106,118.393,3,0.166,1
"If I Can't",0,196640,0.235,0.893,NA,0,11,0.0238,-2.446,0,0.304,NA,4,0.857,1
"If I Can't Have You - From ""Saturday Night Fever""",50,177213,0.108,0.599,0.807,0,8,0.348,-6.971,0,0.0412,109.497,4,0.846,1
"If I Could Turn Back Time",72,239826,0.244,0.654,0.566,0,11,NA,-10.313,1,0.0268,108.293,4,0.527,1
"If I Don't Wake Up",42,211600,0.0332,0.645,0.726,0,11,0.111,-5.427,1,0.337,74.957,4,0.531,1
"If I Know Me",52,161800,0.634,0.544,0.333,0.000632,4,0.102,-11.028,1,0.0272,134.638,4,0.183,1
"If I Ruled the World (Imagine That)",71,282373,0.0474,0.879,0.564,9.43e-06,10,0.0519,-7.682,0,0.247,93.908,4,0.523,1
"If I Were a Boy",68,249146,0.107,0.632,0.518,0,6,0.354,-6.126,1,0.0313,90.007,4,0.427,1
"If I Were You (feat. Keith Urban)",65,213053,0.316,0.549,0.664,0,8,0.101,-4.942,0,NA,155.745,4,0.307,1
"If I Were You (feat. Keith Urban)",65,213053,0.316,0.549,0.664,0,8,0.101,NA,0,0.0451,NA,4,0.307,1
"If I'm Lyin, I'm Flyin",83,130929,0.1,0.715,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,4,0.289,1
"If I'm Lyin, I'm Flyin",83,130929,NA,0.715,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,4,0.289,1
"If I'm Lyin, I'm Flyin",83,130929,0.1,0.715,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,NA,0.289,1
"If I'm Lyin, I'm Flyin",60,130929,0.106,0.728,0.617,1.77e-05,11,0.163,-5.686,0,0.301,176,4,0.272,1
"If It Ain't Love",66,203105,0.0487,0.503,0.843,0,10,0.344,-4.991,0,0.316,128.63,4,0.778,1
"If It Ain't You",60,205197,0.444,0.364,0.379,3.55e-05,0,0.0777,-13.357,1,0.0313,142.321,NA,0.0883,1
"If Not For You (Demo)",65,191670,0.864,0.634,0.433,0.00858,2,NA,-8.018,1,0.0256,101.791,4,0.268,1
"If This Is Love",57,220320,0.224,0.744,0.472,0.000215,7,0.239,-9.773,0,0.111,104.058,4,0.281,1
"If This Is Love",5,261702,0.00837,0.453,0.968,0.39,5,0.063,-0.757,0,0.0476,173.986,4,NA,1
"If U Seek Amy",65,216520,0.0192,0.717,0.587,0,NA,0.0523,-7.296,0,0.0339,129.954,4,0.544,1
"If We Have Each Other",77,NA,0.701,NA,NA,0,10,0.305,-5.561,0,0.0728,173.094,4,0.854,1
"If We Have Each Other",77,181125,0.701,0.654,0.579,0,10,0.305,-5.561,0,0.0728,173.094,NA,0.854,1
"If We Were Vampires",72,215563,0.824,0.629,NA,3.7e-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685,1
"If You Ain't Lovin' (You Ain't Livin')",32,142000,0.752,0.625,0.416,NA,7,0.0853,NA,1,0.0316,149.44,4,0.833,1
"If You Came Here To Live (in memory of Mary Skinner)",14,159163,0.992,0.321,0.111,0.927,8,0.101,NA,0,0.0348,61.224,4,0.172,1
"If You Could Read My Mind",60,229560,0.68,0.603,0.252,6.96e-05,2,0.147,-12.402,1,0.0337,122.631,4,0.179,1
"If You Don't Know Me By Now - 2008 Remastered Version",70,204000,0.492,0.638,0.352,NA,10,0.105,-9.266,1,0.0268,94.173,3,0.204,1
"If You Know You Know",72,NA,0.0186,0.46,0.697,0,6,0.362,-5.954,0,0.325,153.426,4,0.701,1
"If You Leave Me Now - Remastered",72,235373,0.0193,NA,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,0.276,1
"If You Leave Me Now - Remastered",72,235373,0.0193,0.429,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,NA,0.276,1
"If You Need Someone",38,224133,1.14e-05,0.43,0.661,0.839,11,0.376,-13.156,1,0.0276,155.683,4,0.83,1
"If You Need To, Keep Time On Me",70,210506,0.647,0.521,0.22,0.00814,9,0.179,-10.202,1,0.0314,104.03,4,0.135,1
"If You Wanna (feat. Ayelle)",50,181960,0.681,0.765,0.491,0.0145,8,0.104,-8.685,0,0.311,94.949,4,0.353,1
"If You Wanna Love Somebody - Single Version",68,234704,0.0207,0.553,0.752,0,6,0.105,-5.29,1,0.0302,103.136,4,0.47,1
"If You Were Mine",71,204380,0.00989,0.656,0.773,0,NA,0.436,-3.609,1,0.0297,120.056,4,0.406,1
"If You Were Mine",71,204380,0.00989,0.656,0.773,0,8,0.436,-3.609,1,0.0297,120.056,4,NA,1
"If Your Mind Should Change",58,204246,0.689,0.715,0.165,0.0169,10,0.0735,-16.678,1,0.0359,77.421,4,0.268,1
"If Your Prayers Don't Get To Heaven",3,250586,0.118,0.518,NA,0.000258,9,0.133,-5.162,0,0.0401,201.95,NA,0.597,1
"If You're Hearing This",64,173925,0.125,0.71,0.563,0,7,0.196,-8.004,1,0.0403,101.931,4,0.427,1
"If You're Never Gonna Move",43,207240,0.226,0.618,0.565,0.0845,2,0.105,-10.08,1,0.0334,101.006,4,NA,1
"If You're Over Me",81,189000,0.0615,0.647,0.853,0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,1
"If You're Over Me",81,189000,0.0615,0.647,0.853,0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,1
"If You're Over Me",81,189000,0.0615,NA,0.853,0,8,0.062,NA,1,0.0904,103.846,4,0.618,1
"If You've Got the Money I've Got the Time",32,173933,0.737,0.819,0.439,0.000522,7,0.102,-11.729,1,0.0358,105.082,4,0.909,1
"IFHY",64,319253,0.2,0.36,0.716,0,7,0.581,-6.181,1,0.34,86.001,4,0.274,1
"Igloo",26,198520,0.0385,0.877,0.808,0.891,0,0.0817,-8.811,1,0.0364,137.071,4,0.593,1
"Ignorance",68,218626,0.00109,0.522,0.964,0.000389,11,0.0387,-2.645,0,0.095,170.944,4,0.51,1
"IGOHOLIC",50,200797,0.0129,0.73,0.765,0,11,0.337,-3.817,0,NA,115.999,4,0.279,1
"Igual Que Ayer",64,232560,0.0225,0.788,0.735,0,10,NA,NA,0,0.0433,94.004,4,0.399,1
"III Encounter",49,254728,0.969,0.0962,0.259,0.889,0,0.0937,-20.084,1,0.0471,85.128,4,NA,1
"Ikuyo (feat. 2 Chainz & Sophia Black)",65,221666,0.255,0.765,NA,1.28e-05,1,0.119,-5.285,0,0.19,77.957,4,0.547,1
"I'll Be Around",43,151990,0.74,0.788,0.469,0.00019,5,0.101,-13.639,1,0.0347,120.013,4,0.881,1
"I'll Be Missing You (feat. Faith Evans & 112)",70,306560,0.111,0.833,0.619,2.13e-05,7,0.159,NA,1,0.0538,109.92,4,0.901,1
"I'll Be There",58,263707,0.241,0.519,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297,1
"I'll Be There",52,278553,0.0227,0.755,0.679,0.858,10,0.074,-8.626,0,0.0518,124.977,NA,0.378,1
"I'll Be There - Cahill Remix",59,183991,0.00198,0.595,0.887,3.91e-05,7,0.0518,-3.607,1,0.0387,124.073,4,0.571,1
"I'll Be There For You",52,188359,0.0717,0.32,0.917,0,9,0.169,-5.903,1,0.0771,190.757,4,0.715,1
"I'll Be There For You/You're All I Need To Get By",10,307506,0.144,0.697,0.828,2.03e-06,1,0.334,-3.733,0,0.0963,95.052,4,0.555,1
"I'll Come Running - 2004 Digital Remaster",41,229784,0.558,0.589,0.488,0.0461,NA,0.0918,-13.165,1,0.0322,124.774,4,0.811,1
"I'll Keep Loving you (feat. Birdy & Jaymes Young)",41,188906,0.143,0.646,0.572,0.000171,11,0.0852,-6.249,0,0.0281,127.98,3,0.27,1
"I'll Keep You",43,157174,0.934,0.511,0.145,2.64e-06,10,0.123,-9.827,1,0.0335,128.138,4,0.547,1
"I'll Never Love",18,165986,NA,0.577,0.371,0.102,NA,0.109,-10.631,0,0.038,74.534,4,0.343,1
"I'll Never Love Again - Film Version",74,281066,0.763,0.451,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221,1
"I'll Never Love Again - Film Version - Radio Edit",76,281235,0.762,0.343,0.357,2.86e-06,7,0.0933,-7.278,1,0.037,75.761,3,0.247,1
"I'll Never Love Again - Film Version - Radio Edit",76,281235,0.762,0.343,0.357,2.86e-06,7,0.0933,-7.278,1,0.037,75.761,3,0.247,1
"I'll Sail My Ship Alone",25,132626,0.683,0.751,0.411,0,2,0.0934,-10.854,1,0.0308,93.939,4,0.967,1
"I'll Take You There",67,196826,0.097,0.844,0.597,0,0,0.0777,-8.618,1,0.0482,101.674,4,0.795,1
"i'll wait - Ambient version",52,290863,0.943,0.127,0.0175,0.913,9,0.11,-28.078,0,0.0364,73.207,3,0.0702,1
"Illegal Smile",33,193266,0.742,0.499,0.279,1.47e-06,0,0.0907,-15.338,1,0.0529,161.609,4,0.421,1
"Illest Motherf**ker Alive",0,503320,0.185,0.404,NA,1.52e-06,11,0.588,-6.324,1,0.129,139.545,4,0.28,1
"Illuminate (feat. Kendrick Lamar)",57,306730,0.384,0.719,0.855,0,3,0.0696,-5.977,0,0.39,132.83,4,0.504,1
"Illusion - Original Mix",57,370009,0.0633,0.827,0.707,0.898,7,0.0874,-4.598,0,0.0897,119.992,4,NA,1
